time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_0726300	43.5647	19.2739	10.1281	9.01069	7.89437	7.49978	10.82	15.1943	19.6201	21.8514	21.2889	15.4293	9.1593	11.8062	13.6845	10.5826	7.08143	7.28392	9.18413	12.1125	15.1238
PF3D7_0726400	46.6419	44.9589	39.9564	29.4746	18.5327	18.495	22.3686	29.5225	31.4345	48.1872	42.2772	24.1964	16.169	12.5555	32.804	37.2162	26.6307	18.8043	20.853	24.9323	27.3133
PF3D7_0726500	116.272	104.399	87.0597	81.6851	77.3436	67.665	77.6045	89.0071	94.6483	96.8105	65.6205	46.8254	34.2013	34.2585	64.3832	76.369	71.3801	65.2452	67.4399	76.9974	81.7742
PF3D7_0726600	0.597895	0.596554	0.44295	0.724303	2.5762	7.33753	12.8054	14.9026	15.3703	14.0525	10.3119	6.25703	4.32209	4.46082	1.30905	0.703562	3.00023	5.87381	10.729	14.8837	13.9754
PF3D7_0726700	3.82214	3.199	13.2275	27.952	41.6069	56.0814	50.5856	69.1732	117.175	110.543	72.3664	58.139	31.198	21.7102	6.34727	15.5811	28.8411	41.2837	45.1881	59.901	79.3245
PF3D7_0726800	1.10138	1.37074	6.58061	25.336	26.6247	34.793	37.5615	41.1113	21.7613	11.7296	11.0655	5.11629	3.43818	4.91805	3.45198	12.2312	14.0773	30.0391	33.4949	29.0861	31.0525
PF3D7_0726900	6.21207	15.3523	30.8485	48.1415	53.5628	48.1331	39.6961	33.2216	22.3863	13.1589	10.2123	6.89745	5.78752	6.28239	13.9416	25.8347	41.7663	41.5432	38.0545	34.4902	25.1334
PF3D7_0727000	6.23072	6.92896	5.87505	7.2119	7.60542	10.36	13.246	16.4694	19.9053	18.2604	14.5022	8.87526	5.60548	4.19494	5.0628	5.82197	7.65481	9.9045	11.4151	14.5955	14.6794
PF3D7_0727100	1.27762	1.15186	1.48617	5.8886	12.0656	15.3503	14.8195	19.6423	33.4923	25.9016	14.4014	12.3603	9.53538	5.66099	2.04838	2.30606	7.29739	10.8038	14.7055	17.5409	21.7366
PF3D7_0727200	153.366	102.282	77.7188	71.4524	63.3443	43.6431	30.9689	20.1856	10.0618	6.34725	6.30575	7.70987	12.0715	21.186	66.3509	67.1787	59.381	48.2202	34.7736	23.8975	14.8954
PF3D7_0727300	53.239	46.9608	37.335	32.4198	26.7207	23.8391	19.7157	17.5489	16.2637	11.2028	9.15466	6.46809	5.96846	9.13992	32.1673	32.2603	30.5808	22.9138	18.8113	17.429	15.0448
PF3D7_0727400	164.02	159.314	142.651	139.537	156.376	188.064	212.55	251.2	350.923	263.437	126.352	130.918	78.9546	56.2112	102.991	122.719	158.786	184.226	206.096	243.711	266.586
PF3D7_0727500	0.761441	0.63979	1.80509	7.21915	10.8187	16.634	18.7261	28.726	28.4295	21.5717	10.9857	7.26527	5.84876	4.54478	1.54234	3.1341	9.68064	12.4947	18.3538	22.2298	26.648
PF3D7_0727600	0.385966	0.50684	2.09594	4.79892	6.47432	9.73978	8.76226	4.26298	2.05586	1.16946	1.28467	0.841613	0.806891	0.815826	1.01079	2.84893	5.98661	7.02237	7.86364	6.34051	3.59419
PF3D7_0727700	1.85336	2.93962	6.3922	10.1422	11.2569	11.8933	12.6796	14.165	12.6262	10.7565	9.08855	4.85622	5.79534	3.42745	3.49373	7.46141	9.83585	10.9732	11.6759	12.4443	12.192
PF3D7_0727800	20.0973	37.9091	50.7912	58.9819	56.1054	47.3381	49.538	57.2934	51.8253	40.7807	24.9622	16.3363	11.3515	11.2478	27.9311	46.0292	53.278	46.7328	44.273	49.2088	48.7985
PF3D7_0727900	102.316	79.6291	57.9005	39.8262	25.8742	14.2962	14.4029	19.3596	22.0277	34.0852	36.3688	27.8778	20.7423	21.5644	54.5546	52.9248	30.7583	16.2508	13.3958	15.2776	18.9919
PF3D7_0728000	365.247	292.161	249.604	235.105	238.506	219.205	186.398	175.828	188.334	119.46	73.8146	77.531	64.6645	89.0157	198.025	218.974	227.786	210.931	183.561	170.366	157.998
PF3D7_0728100	0.692739	0.482986	0.303406	0.368849	0.852854	5.08954	11.4789	17.0975	17.3415	17.8581	11.9739	6.70205	4.95095	4.012	1.01934	0.665144	1.49634	4.27903	9.66406	13.6988	15.942
PF3D7_0728200	0.430618	0.361739	0.151295	0.365594	0.304767	1.37859	3.43374	7.32652	10.1039	8.50387	7.84137	4.44111	3.49777	3.61761	1.37706	0.368525	0.686815	0.935531	2.82653	5.22093	7.13852
PF3D7_0728300	0.805482	0.405084	0.383542	1.52661	4.82664	11.7204	18.9265	22.6192	21.9912	16.0806	7.5939	9.70576	5.44157	6.415	1.21189	1.10289	5.96494	9.29985	15.8941	20.484	20.322
PF3D7_0728400	2.31802	0	0.30778	0.232098	2.87068	11.5018	21.1075	30.0564	29.2601	13.8948	12.7222	10.8757	9.60781	6.14472	1.69695	1.98151	5.96406	8.61819	16.5513	23.8142	23.3461
PF3D7_0728500	0.303054	0.253124	0	0	0	0.269164	0.488293	1.95135	0.920468	1.77913	3.16038	0.858532	0	1.50759	0.380375	0.518354	0.39131	0.309823	0.582112	0.124147	1.39314
PF3D7_0728600	1.28494	1.04293	0.559715	0.922255	1.40062	2.07158	6.74476	18.001	26.696	26.5353	20.012	13.5544	9.18708	7.05113	2.60419	1.40301	1.62854	2.07141	6.04018	11.7054	18.6299
PF3D7_0728700	0.604134	0.537482	0.365055	0.250446	0.288254	0.897832	2.03288	2.41198	1.72766	1.30508	2.14769	2.51132	2.59564	2.75742	1.64499	0.729911	0.62636	1.09115	2.51691	2.88765	2.09617
PF3D7_0728800	1.22133	0.928075	1.47175	7.21775	23.1594	37.1518	38.6584	48.3675	37.8046	25.6265	16.0615	10.3924	7.09128	7.46434	2.0017	3.58361	12.9348	24.6738	39.0052	41.9281	37.0458
PF3D7_0728900	85.2318	59.2985	52.758	49.4771	46.9691	48.3116	47.4308	51.6736	48.9656	34.044	25.0703	18.9399	18.4698	17.2201	43.3909	45.5595	44.5564	45.3435	45.4647	48.1069	44.8198
PF3D7_0729000	130.859	90.4511	68.6907	42.796	33.9087	39.191	32.7288	47.2439	57.7201	44.3025	25.2022	26.2649	22.6078	25.1197	69.5242	65.9327	41.5468	40.3026	36.7004	38.357	44.3462
PF3D7_0729100	3.28752	6.0709	7.36331	6.37204	8.48491	18.1498	28.7331	33.8418	36.7065	32.7113	20.3869	14.4836	11.2766	8.32136	5.4678	5.70597	8.99136	14.4173	19.9695	26.1273	30.053
PF3D7_0729200	0.670599	0.337436	0.425376	1.18935	3.0173	15.883	23.3547	29.0956	24.9834	13.291	7.92162	6.68678	4.11069	4.40566	0.504263	0.688684	4.36089	9.31173	22.0749	25.827	24.7424
PF3D7_0729300	148.394	106.843	86.0802	87.2067	82.0894	56.1118	37.6341	24.134	11.2346	6.87209	6.11198	9.69318	32.5851	102.175	83.9914	83.2371	76.5773	56.2162	40.1226	29.7841	17.1053
PF3D7_0729400	183.446	134.338	114.923	108.115	103.676	69.9194	42.0045	26.0989	14.2099	5.71275	5.82276	8.85552	30.6228	84.4811	109.904	93.434	89.9987	62.5876	46.6349	33.1124	16.2101
PF3D7_0729500	76.9847	63.6476	58.3409	62.9418	58.8299	39.005	32.7276	26.6289	17.0837	11.1663	17.7329	46.1049	57.5703	47.3677	48.3849	51.2971	50.7619	39.5608	30.2416	27.5151	21.7147
PF3D7_0729600	0	0.403308	0.958505	1.43535	4.70701	18.7237	25.4184	33.8065	49.0907	41.5654	30.8922	25.8563	14.1355	11.9963	1.36109	1.85583	6.39796	12.2836	21.472	31.5977	36.9177
PF3D7_0729700	0.536737	0.106124	0.0997799	0.0741489	0.109775	0.0979568	0.187432	0.479232	0.639937	7.72237	34.5916	25.5307	16.5221	6.65825	0.947919	0.351261	0.247364	0.18396	0.327866	0.355503	1.03493
PF3D7_0729800	0	0	0.558234	0.426574	0	0	0	0	0.295286	7.72888	37.1724	33.6395	17.541	6.25161	4.82752	1.19746	0.445831	0.347682	0	0	0.317268
PF3D7_0729900	2.06623	1.47172	0.630391	0.492545	0.344818	0.52469	0.418595	0.469337	0.705584	1.303	2.63689	5.32451	3.4403	2.97397	1.64302	0.862283	0.54928	0.488857	0.599305	0.52171	0.618758
PF3D7_0730000	1.37754	3.05509	11.7074	24.0883	23.3072	34.0938	26.2549	17.0187	13.1583	6.74268	7.0113	6.00354	17.1694	8.2097	3.45638	7.06293	20.3184	24.9864	23.686	21.178	14.4587
PF3D7_0730100	1.82519	2.16681	3.95955	6.76875	11.7364	19.4663	16.6834	11.6485	4.99979	3.25582	2.55657	1.96445	2.37945	2.70895	2.66369	3.64468	9.81799	14.2922	16.2701	13.3137	8.08726
PF3D7_0730200	81.0304	63.4095	42.2289	27.3835	22.7661	23.0152	23.4809	30.0615	30.3366	25.6862	19.1487	17.6756	25.1669	59.971	49.5804	41.226	27.4697	22.0424	23.5237	27.1063	27.6731
PF3D7_0730300	2454	1548.98	828.139	598.187	558.758	493.723	377.339	219.217	99.6224	67.0666	218.951	845.167	3313.21	2889.95	1156.97	825.48	514.509	452.66	359.412	268.44	146.102
PF3D7_0730400	25.4082	11.475	3.23413	1.6658	1.45867	4.17344	8.47288	11.2379	12.7501	54.4429	622.403	1817.32	1558.7	671.691	43.8437	12.8238	7.39805	6.9214	8.88904	12.1492	14.875
PF3D7_0730500	2.70144	1.47799	0.778583	1.03063	3.88029	11.9222	20.6657	28.3971	36.0068	67.2647	147.61	131.152	69.864	40.9251	4.18232	2.12107	4.15273	8.98305	16.6167	22.8236	29.6126
PF3D7_0730600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0730700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0730800	2985.61	2135.6	1704.72	1317.83	690.177	145.829	39.8111	11.7707	8.83	7.76427	130.553	268.38	3517.14	5395.07	1970.67	1539.71	1050.8	364.466	64.7067	26.1994	13.9641
PF3D7_0730900	630.291	812.102	972.453	931.414	617.898	215.91	85.9094	31.1193	13.3176	7.39303	17.7962	33.794	462.048	1290.76	525.773	823.095	661.034	314.92	101.123	50.0802	18.8053
PF3D7_0731000	16.8687	5.28614	2.50447	0.681829	0.491056	0.178031	0.216727	0.21211	0.0401211	0.786613	10.0461	30.6016	226.818	97.093	9.88352	3.09349	1.3687	0.707812	0.379534	0.34132	0.229644
PF3D7_0731100	2118.72	1405.89	824.115	498.116	258.924	93.1923	39.5819	17.0571	21.5762	45.0468	88.5875	157.747	393.329	1352.7	951.235	741.594	353.842	133.738	48.7138	28.51	19.9694
PF3D7_0731200	517.778	328.089	144.185	47.5504	14.7931	10.0766	17.2205	22.5588	21.043	17.8114	37.9812	73.9122	834.678	908.322	294.936	155.831	47.1471	16.406	16.8732	20.3075	20.2417
PF3D7_0731300	4039.21	3438.32	2941.19	2381.41	1571.15	574.578	279.587	188.169	112.127	72.1703	68.8635	65.1356	834.171	2483.65	2242.95	2517.09	1865.96	835.092	317.128	196.042	127.283
PF3D7_0731400	30.9075	40.6973	54.3693	64.7588	65.5128	55.5956	48.5836	33.8481	14.6196	6.86086	4.11161	3.02626	16.046	46.1232	25.8675	40.5267	54.1086	51.3756	44.4845	36.4798	21.7731
PF3D7_0731500	96.2055	78.6101	30.0225	18.7804	12.6786	13.9111	10.6581	5.40252	3.61402	47.6715	718.601	2960.03	11846	5122.57	367.979	99.9094	69.0406	39.7223	15.798	13.7831	11.4482
PF3D7_0731600	41.0783	43.3254	56.7526	112.494	180.387	151.738	149.614	169.938	179.849	102.98	59.1946	52.5299	31.3151	25.5351	35.9166	62.8625	99.9088	125.701	137.801	150.398	151.73
PF3D7_0731700	5.39324	3.46434	3.99709	4.05123	5.38209	13.4003	16.2718	12.3967	23.6841	10.8191	8.6238	15.6174	4.42198	5.19029	3.49462	4.92279	7.23495	8.85991	12.3545	17.9172	19.4012
PF3D7_0731800	253.584	120.513	42.1064	13.5187	5.88148	2.68988	1.52417	1.93914	2.24979	9.19483	24.04	21.2025	38.571	109.691	64.8472	34.297	12.0578	4.90803	2.68569	2.19597	2.71532
PF3D7_0731900	0.922023	1.39298	0.657011	0.597909	0.266428	0.0408832	0	0.0441543	0.0411505	0.135397	0.220427	0.62134	2.25396	6.88162	1.96296	0.552354	0.600567	0.338923	0.0437214	0	0.0429795
PF3D7_0732000	0.202655	0.425159	0.401258	0.77703	3.68774	1.93208	0.655747	0.826104	0.135483	0	0.161551	0.292383	0.619663	1.61347	0.951874	0.693737	1.31954	2.17876	1.5867	0.491667	0.236004
PF3D7_0732100	0.193196	0.270403	0.101877	0.0757873	0.223581	0.0285495	0.173716	0	0.0288623	0	0.0512654	0.062165	0.785569	1.28149	0.926998	0.165339	0.20996	0.0679029	0.0609461	0.0259641	0.0300819
PF3D7_0732200	0.620861	0.130313	2.14951	15.1289	33.4357	15.0021	4.98178	1.18654	0.555408	0.398912	0.494489	0.523733	0.947594	0.849458	1.06882	6.50889	18.8154	24.0945	8.9327	2.22388	0.760534
PF3D7_0732300	0.256876	0.21563	0.135556	0.655924	0.643488	0.265756	0.0923698	0.0819239	0.038253	0	0	0	0	0	1.28662	0.65951	0.502082	0.135018	0.16233	0.03458	0
PF3D7_0732400	1.03132	1.29889	2.56464	7.28678	8.99033	3.91919	1.19217	0.281394	0.131878	0	0.234652	0.0710463	0.899212	0.0732994	1.5678	3.5935	7.82685	8.57167	2.16273	0.653887	0.10316
PF3D7_0732500	0.152162	0.127753	1.20407	4.21147	6.07204	0.505968	0.164164	0.0726826	0.34038	0.670404	1.4542	1.54052	0.464426	0.227111	1.19064	1.62777	2.47935	1.80196	0.216197	0.12281	0.14203
PF3D7_0732600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0732700	0.397339	0.667159	0.440235	1.49786	1.65428	0.281869	0.0428664	0.0759587	0	0.116706	0	0.153197	0.485219	0.71168	1.44271	0.544074	1.34648	1.3796	0.414112	0.0320777	0.0370788
PF3D7_0732800	2.78461	2.33857	1.22355	0.6553	0.465532	0.137163	0	0	0.0277441	0	0.0492558	0.358491	0.188678	0.923513	1.08434	0.847321	0.443891	0.0979062	0.0292757	0.0249438	0
PF3D7_0732900	0.511863	0.286452	1.68821	11.7127	19.0367	3.02605	0.828274	0.367284	0.609827	2.19243	1.97101	1.9724	1.56333	1.61296	1.3353	8.83415	11.7279	10.3138	1.61729	0.482329	0.47745
PF3D7_0733000	129.647	130.013	73.2178	34.0659	10.4687	1.46859	0.589686	0.446923	0.867106	1.49706	2.26068	3.49252	3.59711	5.18597	59.6167	56.2262	17.1442	3.07807	0.640213	0.519591	0.757849
PF3D7_0800100	54.2692	49.4693	22.3827	12.7319	7.71669	4.30809	2.42848	3.72529	8.04365	24.9856	27.606	20.6099	12.2255	8.9043	23.2741	20.0053	9.12904	5.08012	3.24441	2.95903	5.4445
PF3D7_0800200	156.244	121.846	75.7162	45.6523	20.7015	2.96254	1.24779	0.613026	0.612616	1.07503	1.23516	1.83203	2.60131	9.70051	44.3391	52.8136	22.4082	5.74025	1.02649	0.690878	0.542164
PF3D7_0800300	157.937	122.523	78.7075	49.3059	22.2056	3.01145	1.42346	0.681442	0.997524	1.62109	1.68969	1.91776	3.12143	8.72373	48.0106	52.1767	20.965	5.29264	1.20119	0.837799	0.859558
PF3D7_0800400	0.176459	0.222177	0.419076	1.76798	2.39694	0.234724	0.190353	0.0422252	0.315208	0.129566	0.562394	0.594798	0.269528	0.702393	1.04961	2.56726	1.78181	1.39073	0.25095	0.142556	0.164559
PF3D7_0800500	0.22602	0.126511	0.298077	0.221822	0.13072	0.0334025	0	0	0	0	0	0.217947	0	0.599728	1.32051	0.58029	0.0491055	0.158631	0.0713598	0	0.105491
PF3D7_0800600	0.517945	0.434629	0.164098	0.24446	0.0598359	0.137807	0.223456	0.198787	0.507687	0.836592	1.23878	1.49421	0.950395	1.13404	0.713649	0.177305	0.134887	0.325854	0.196653	0.502731	0.434214
PF3D7_0800650	0	16.7231	0	13.4271	10.8986	121.527	180.406	29.7578	85.0835	15.63	0	57.7017	0	0	12.8518	0	0	83.1789	109.632	94.3897	114.188
PF3D7_0800700	0.774383	1.92139	2.41609	1.86027	1.11556	0.592265	0.330358	0.153576	0.490858	0.458752	1.60759	1.03005	0.910768	1.71435	1.99928	1.51784	1.18331	0.736369	0.388548	0.366107	0.304575
PF3D7_0800750	0	0	0.291543	0.217763	0.105662	0.081443	0	0.0891907	0.0808341	0	0.293543	0	0	0.913696	0.460422	0.15707	0.238256	0.0951756	0	0.224067	0.339984
PF3D7_0800800	10.6184	15.4719	71.9578	151.637	84.7983	16.596	2.64108	0.870344	0.577166	2.39801	22.9733	80.751	116.399	39.3565	25.6035	98.9767	104.73	40.5984	3.97161	0.796501	0.68176
PF3D7_0800900	121.99	40.0112	7.01531	3.0461	1.66694	0.356506	0	0.233438	0	0.117967	2.183	6.45582	32.0798	62.722	35.5675	10.5908	3.13225	0.752342	0.306417	0.0652914	0.149086
PF3D7_0801000	1156.12	711.773	554.678	730.273	776.845	377.895	176.021	93.9497	41.2008	26.7532	42.569	68.6092	499.398	1347.77	490.229	552.563	597.701	451.459	203.612	111.253	51.6719
PF3D7_0801100	13.5601	13.4378	11.9673	8.00561	10.5428	22.136	57.9533	20.7577	35.3297	15.3571	23.0565	21.4391	36.4862	27.2757	7.81523	11.5948	15.1225	26.4282	40.2643	48.7242	59.2472
PF3D7_0801200	0	6.84712	6.7561	5.39667	0	45.7506	176.826	104.274	143.132	31.527	80.9505	46.205	26.3079	42.4296	0	0	10.2355	42.3787	106.095	147.45	203.047
PF3D7_0801300	1.45675	3.92917	1.48353	1.28921	0.480824	0.138426	0.168342	0.0998464	0.0463571	0	1.57618	5.70321	99.924	55.5064	11.7955	2.1372	2.57431	1.36372	0.395084	0.210418	0.0969213
PF3D7_0801400	2.67077	0	2.12257	0	0	0	0.698893	0	0	0	6.4117	26.7071	8.3602	6.5896	2.49505	2.28322	1.67388	0	1.29248	0.55412	0
PF3D7_0801500	125.03	102.362	85.5962	80.1122	72.8455	49.9596	35.72	28.7801	17.7802	10.1833	7.54554	11.3112	16.5715	29.6479	67.3538	76.265	66.5009	49.508	37.3613	29.0787	20.4
PF3D7_0801600	0.392613	0.654228	1.25115	1.65164	2.24365	10.8169	13.6666	28.9971	21.6136	19.8845	11.6683	11.784	10.987	10.1467	2.95626	2.34924	2.77719	5.3713	14.3655	22.5922	28.5701
PF3D7_0801700	12.1641	16.2922	20.9594	27.4472	31.0167	33.5247	33.9754	35.9214	28.5564	19.6285	12.9079	7.65747	7.3101	7.60878	14.1388	18.5415	25.8205	29.3782	32.0335	33.5633	28.0951
PF3D7_0801800	329.827	251.845	241.885	330.496	376.72	214.08	178.082	186.351	156.997	131.021	83.866	54.9116	64.8124	92.6749	167.41	229.504	251.218	214.961	161.669	153.973	139.305
PF3D7_0801900	13.6463	19.2731	19.0159	12.6776	9.56384	5.79661	5.7363	5.46794	3.84623	4.07374	3.41777	3.1874	5.24512	8.85053	10.3028	12.7936	9.18612	6.61134	5.69806	5.18234	4.48353
PF3D7_0802000	73.702	158.086	340.737	619.499	681.408	444.815	330.533	290.956	189.975	126.452	71.7814	57.1416	61.4646	44.1166	113.932	330.424	444.85	421.937	292.635	247.489	203.642
PF3D7_0802100	4.1513	2.04419	0.905092	0.704635	0.750825	2.31906	8.33975	24.9452	64.0613	134.527	266.309	193.492	117.562	54.9535	4.72862	3.01464	2.20521	2.50564	7.76818	19.6412	42.8825
PF3D7_0802200	17.7413	30.2552	53.1735	118.741	225.327	408.629	590.667	622.95	367.467	219.261	83.2017	86.9401	48.3942	32.1527	24.9022	45.8077	161.802	387.714	558.299	563.797	455.241
PF3D7_0802300	81.8163	67.0984	59.5247	59.581	56.3406	37.1584	23.9453	16.0694	8.76936	4.43133	4.42728	6.68004	8.9701	17.2136	45.4244	52.2502	47.0236	37.0084	25.7136	19.2694	10.493
PF3D7_0802400	115.061	88.3611	75.8712	68.3542	62.1121	39.9028	30.3113	25.3662	20.0837	13.725	10.2963	10.5547	12.8805	26.2243	62.3719	66.516	58.7909	39.7577	31.7708	27.3415	22.5323
PF3D7_0802500	38.088	33.3564	24.5743	17.2465	13.4663	11.6311	12.4889	18.3019	22.3455	41.7971	85.8618	65.1689	38.5003	24.5675	21.5741	20.9765	16.7184	11.2152	12.3907	14.8993	18.9252
PF3D7_0802600	4.60564	3.05154	1.85535	1.78994	1.643	1.38549	1.82354	2.35597	8.89805	70.8872	209.609	219.542	104.983	50.2427	5.42481	3.51953	2.53645	1.75578	1.69586	2.75459	9.61978
PF3D7_0802700	0.338264	0.227239	0.267592	0.159269	0.156563	0.299928	0.474469	1.54908	1.69713	4.27253	8.07937	7.57311	3.92092	2.35598	0.25406	0.289489	0.26465	0.356505	1.12073	2.2645	2.33797
PF3D7_0802800	4.58063	2.10567	1.19546	0.837924	0.425484	0.268167	1.70227	8.07027	39.6365	131.206	288.253	360.158	196.325	90.4074	6.73173	2.77367	2.31249	1.71386	2.51112	8.33154	25.596
PF3D7_0802900	5.39925	7.32128	11.5567	14.7587	15.8408	27.7304	26.4321	20.5038	12.8387	8.42013	10.8344	7.30923	8.37487	6.37695	11.4358	13.85	20.4475	22.6887	26.6055	21.5958	19.511
PF3D7_0803000	93.0514	69.776	57.571	50.858	48.9254	34.0107	32.0054	35.1687	40.621	44.147	34.1566	30.5954	23.1591	23.8039	51.6409	48.6398	42.0146	33.4389	31.799	33.1986	35.255
PF3D7_0803100	113.786	79.4108	69.4195	64.8583	64.8867	40.0914	30.4421	26.1619	18.9337	15.961	18.5521	18.164	21.4388	41.286	62.7545	60.4061	53.6844	38.7578	30.9184	25.3029	19.7221
PF3D7_0803200	2.56283	1.09146	0.749004	0.53605	0.24409	0.420141	2.86086	13.9792	53.8295	179.727	210.129	193.623	102.459	42.6067	3.82112	2.28341	1.69594	1.37539	4.06106	12.9638	39.6423
PF3D7_0803300	0.545076	0.784497	2.3416	3.48541	7.42998	11.2203	12.6012	12.3894	18.9117	26.588	28.9629	35.7324	14.7373	6.97344	1.65736	1.73264	5.22706	8.93227	13.7578	15.3997	18.6407
PF3D7_0803400	2.39587	1.26483	0.688056	0.650513	1.71054	8.37175	22.6465	37.2085	52.9813	75.5449	56.8228	41.3897	19.2614	13.9047	3.21942	1.93178	2.34098	7.42763	18.6293	28.9886	38.2908
PF3D7_0803500	39.0199	33.2721	25.6031	26.0367	27.1633	20.8337	16.7223	16.0412	10.3716	14.1731	98.4983	408.286	483.324	201.326	39.73	28.6836	24.8193	19.8153	16.7327	15.3	12.5734
PF3D7_0803600	43.6105	36.3779	30.5726	29.2991	26.8185	16.9372	16.1157	24.2018	40.7108	72.8165	97.5175	92.1698	55.4691	35.994	26.1142	28.2605	26.8881	18.6667	17.1818	22.1626	29.1827
PF3D7_0803700	2.95338	2.2779	3.38444	12.1615	29.8944	49.5652	69.7529	82.0781	99.9574	72.1934	35.9322	35.7966	19.8457	16.9709	3.92282	5.62245	18.75	39.2987	61.6428	76.8625	84.8564
PF3D7_0803800	130.784	158.775	159.079	161.657	144.909	125.408	122.714	171.283	225.83	236.847	158.629	160.15	94.3494	60.3031	120.838	145.023	126.818	122.029	124.491	141.341	181.404
PF3D7_0803900	2460.4	2108.35	2703.73	2151.02	3315.17	1411.37	1308.29	1008.15	653.794	1945.32	1569.81	988.768	3220.87	617.724	1655.64	1232.72	1476.72	1274.67	991.239	919.1	620.929
PF3D7_0804000	131.311	106.522	105.318	117.989	115.721	88.6509	67.2541	63.2735	53.9965	44.8732	42.3484	38.0361	51.2954	58.3539	83.6736	99.9202	97.214	80.1398	65.4689	58.6199	51.6727
PF3D7_0804100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0804200	9.41723	0	0	0	0	0	0	6.38013	0	0	0	0	0	0	0	8.21389	0	0	0	0	0
PF3D7_0804300	35.1052	25.4018	20.5154	16.1211	14.283	7.94828	6.74155	4.02366	2.45242	2.79601	3.6762	4.61632	15.1808	35.9857	19.3464	17.5674	14.1036	9.04037	5.04303	4.1263	3.34144
PF3D7_0804400	2.06888	1.70943	1.19881	2.6526	7.15237	12.3794	15.8916	27.1463	34.6962	27.7068	16.78	12.5853	11.3324	10.7704	2.63138	2.50828	5.83011	9.32915	16.0027	21.4558	26.7654
PF3D7_0804500	22.04	29.5923	32.7456	38.0424	41.6753	38.197	42.5364	49.5788	56.4349	82.0242	77.6569	50.4291	28.8501	18.5008	20.9491	32.142	36.6627	35.7208	36.4759	42.12	48.5309
PF3D7_0804600	74.3146	52.5417	43.4412	46.2447	41.7145	31.0905	24.147	24.1678	22.9009	15.2306	9.70252	9.54407	8.23903	15.1546	38.1231	37.6476	37.9928	30.1954	24.5572	24.228	20.4642
PF3D7_0804700	4.21827	4.68759	3.02687	1.90263	0.92704	1.98124	2.33538	1.91519	2.05222	1.1565	1.31764	2.04062	2.99405	4.08798	3.87742	2.54037	1.78249	1.50653	2.43566	2.87111	2.41784
PF3D7_0804800	314.122	227.412	127.135	93.2108	64.0902	79.1061	78.6913	81.239	76.4602	42.0029	22.2374	21.3117	22.7867	52.3491	156.67	111.975	85.2199	75.5966	75.4519	80.0705	75.4224
PF3D7_0804900	129.983	105.821	97.4998	91.0783	79.4587	50.5606	42.8179	45.1005	59.1762	118.973	228.257	290.74	371.772	198.363	91.2676	90.4439	77.7912	52.6441	41.2765	43.1055	48.8394
PF3D7_0805000	0.65177	0.546644	0.20669	0.231133	0.150414	1.27193	7.37922	21.6045	34.245	38.1801	22.1581	13.3779	8.78723	8.04473	1.47022	1.22714	0.59347	1.90633	7.9969	18.8605	24.2967
PF3D7_0805100	1.81442	1.24343	0.981394	0.785808	0.414738	0.23282	0.28341	0.613062	1.90938	6.20698	17.8156	32.7785	20.2161	11.353	1.76259	1.26675	1.33965	0.656057	0.496443	0.711348	1.69723
PF3D7_0805200	133.258	62.1302	15.6019	13.3876	5.76132	2.0966	0.415178	1.25079	5.59071	31.7041	233.564	450.048	6710.21	2650.74	183.407	34.1458	25.8638	13.9382	3.79136	3.89437	6.01745
PF3D7_0805300	2.35001	1.99165	0.572241	0.35615	0.283857	1.29319	2.29372	2.14174	0.874836	4.02783	51.3743	219.607	314.083	129.671	13.814	3.05023	1.43269	1.58981	2.02255	2.1951	1.67971
PF3D7_0805400	68.1348	62.4203	77.4601	76.46	68.7429	43.6409	29.128	29.8633	17.3565	13.473	10.2016	8.2965	11.7122	25.2887	40.4955	62.2048	62.038	43.3096	33.8402	28.1261	22.9058
PF3D7_0805500	77.7191	44.4156	20.9605	12.2379	10.212	9.73886	11.5768	18.4828	19.4816	35.9021	36.5447	36.2493	53.2841	35.8387	41.498	23.8436	10.8196	9.31834	10.8067	14.2498	19.6311
PF3D7_0805600	343.826	260.681	230.024	243.457	251.854	226.576	165.39	123.881	93.363	116.148	374.257	837.038	2896.79	1365.03	293.388	239.866	235.017	208.642	174.598	136.987	107.279
PF3D7_0805700	4.54111	2.56808	1.19972	1.06738	2.98175	11.4759	30.6933	71.5169	171.628	317.13	304.375	205.213	97.3712	51.8933	5.40784	4.72927	4.85341	10.4485	28.1255	56.6582	107.845
PF3D7_0805800	0.251546	0.158436	0.447655	0.148	0.109172	0.111515	0	0.0299762	0.028191	0.323272	1.4517	0.667854	0.191759	0.500552	0.669063	0.215274	0.123025	0.0331612	0.059508	0.076054	0.0587575
